MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10307679119,000000000023705340,0.2520,Active Import Interval (kWh),02-04-2025 20:30
10307679119,000000000023705340,0.3610,Active Import Interval (kWh),02-04-2025 20:00
10307679119,000000000023705340,0.4330,Active Import Interval (kWh),02-04-2025 19:30
10307679119,000000000023705340,0.4660,Active Import Interval (kWh),02-04-2025 19:00
10307679119,000000000023705340,0.8550,Active Import Interval (kWh),02-04-2025 18:30
10307679119,000000000023705340,0.8610,Active Import Interval (kWh),02-04-2025 18:00
10307679119,000000000023705340,0.6710,Active Import Interval (kWh),02-04-2025 17:30
10307679119,000000000023705340,0.2140,Active Import Interval (kWh),02-04-2025 17:00
10307679119,000000000023705340,0.4420,Active Import Interval (kWh),02-04-2025 16:30
10307679119,000000000023705340,0.8140,Active Import Interval (kWh),02-04-2025 16:00
10307679119,000000000023705340,0.1850,Active Import Interval (kWh),02-04-2025 15:30
10307679119,000000000023705340,0.1830,Active Import Interval (kWh),02-04-2025 15:00
10307679119,000000000023705340,0.1800,Active Import Interval (kWh),02-04-2025 14:30
10307679119,000000000023705340,0.1640,Active Import Interval (kWh),02-04-2025 14:00
10307679119,000000000023705340,0.1570,Active Import Interval (kWh),02-04-2025 13:30
10307679119,000000000023705340,0.1690,Active Import Interval (kWh),02-04-2025 13:00
10307679119,000000000023705340,0.1710,Active Import Interval (kWh),02-04-2025 12:30
10307679119,000000000023705340,0.1830,Active Import Interval (kWh),02-04-2025 12:00
10307679119,000000000023705340,0.1860,Active Import Interval (kWh),02-04-2025 11:30
10307679119,000000000023705340,0.1900,Active Import Interval (kWh),02-04-2025 11:00
10307679119,000000000023705340,0.1740,Active Import Interval (kWh),02-04-2025 10:30
10307679119,000000000023705340,0.1750,Active Import Interval (kWh),02-04-2025 10:00
10307679119,000000000023705340,0.2510,Active Import Interval (kWh),02-04-2025 09:30
10307679119,000000000023705340,0.1480,Active Import Interval (kWh),02-04-2025 09:00
10307679119,000000000023705340,0.3640,Active Import Interval (kWh),02-04-2025 08:30
10307679119,000000000023705340,0.1840,Active Import Interval (kWh),02-04-2025 08:00
10307679119,000000000023705340,0.1270,Active Import Interval (kWh),02-04-2025 07:30
10307679119,000000000023705340,0.3900,Active Import Interval (kWh),02-04-2025 07:00
10307679119,000000000023705340,1.5100,Active Import Interval (kWh),02-04-2025 06:30
10307679119,000000000023705340,0.1570,Active Import Interval (kWh),02-04-2025 06:00
10307679119,000000000023705340,0.1590,Active Import Interval (kWh),02-04-2025 05:30
10307679119,000000000023705340,0.1520,Active Import Interval (kWh),02-04-2025 05:00
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),02-04-2025 04:30
10307679119,000000000023705340,0.1310,Active Import Interval (kWh),02-04-2025 04:00
10307679119,000000000023705340,0.1330,Active Import Interval (kWh),02-04-2025 03:30
10307679119,000000000023705340,0.1650,Active Import Interval (kWh),02-04-2025 03:00
10307679119,000000000023705340,0.1220,Active Import Interval (kWh),02-04-2025 02:30
10307679119,000000000023705340,0.0990,Active Import Interval (kWh),02-04-2025 02:00
10307679119,000000000023705340,0.1250,Active Import Interval (kWh),02-04-2025 01:30
10307679119,000000000023705340,0.1440,Active Import Interval (kWh),02-04-2025 01:00
10307679119,000000000023705340,0.1650,Active Import Interval (kWh),02-04-2025 00:30
10307679119,000000000023705340,0.4680,Active Import Interval (kWh),02-04-2025 00:00
10307679119,000000000023705340,0.4710,Active Import Interval (kWh),01-04-2025 23:30
10307679119,000000000023705340,0.6440,Active Import Interval (kWh),01-04-2025 23:00
10307679119,000000000023705340,1.3110,Active Import Interval (kWh),01-04-2025 22:30
10307679119,000000000023705340,1.8530,Active Import Interval (kWh),01-04-2025 22:00
10307679119,000000000023705340,0.6600,Active Import Interval (kWh),01-04-2025 21:30
10307679119,000000000023705340,0.5550,Active Import Interval (kWh),01-04-2025 21:00
10307679119,000000000023705340,0.5510,Active Import Interval (kWh),01-04-2025 20:30
10307679119,000000000023705340,0.5990,Active Import Interval (kWh),01-04-2025 20:00
10307679119,000000000023705340,0.6130,Active Import Interval (kWh),01-04-2025 19:30
10307679119,000000000023705340,0.6540,Active Import Interval (kWh),01-04-2025 19:00
10307679119,000000000023705340,0.9970,Active Import Interval (kWh),01-04-2025 18:30
10307679119,000000000023705340,0.6420,Active Import Interval (kWh),01-04-2025 18:00
10307679119,000000000023705340,1.3780,Active Import Interval (kWh),01-04-2025 17:30
10307679119,000000000023705340,0.1790,Active Import Interval (kWh),01-04-2025 17:00
10307679119,000000000023705340,0.1790,Active Import Interval (kWh),01-04-2025 16:30
10307679119,000000000023705340,0.1600,Active Import Interval (kWh),01-04-2025 16:00
10307679119,000000000023705340,0.1600,Active Import Interval (kWh),01-04-2025 15:30
10307679119,000000000023705340,0.2180,Active Import Interval (kWh),01-04-2025 15:00
10307679119,000000000023705340,0.5310,Active Import Interval (kWh),01-04-2025 14:30
10307679119,000000000023705340,0.6320,Active Import Interval (kWh),01-04-2025 14:00
10307679119,000000000023705340,0.5880,Active Import Interval (kWh),01-04-2025 13:30
10307679119,000000000023705340,0.2070,Active Import Interval (kWh),01-04-2025 13:00
10307679119,000000000023705340,0.1900,Active Import Interval (kWh),01-04-2025 12:30
10307679119,000000000023705340,0.1900,Active Import Interval (kWh),01-04-2025 12:00
10307679119,000000000023705340,0.1840,Active Import Interval (kWh),01-04-2025 11:30
10307679119,000000000023705340,0.2060,Active Import Interval (kWh),01-04-2025 11:00
10307679119,000000000023705340,0.1860,Active Import Interval (kWh),01-04-2025 10:30
10307679119,000000000023705340,0.3420,Active Import Interval (kWh),01-04-2025 10:00
10307679119,000000000023705340,0.1540,Active Import Interval (kWh),01-04-2025 09:30
10307679119,000000000023705340,0.1410,Active Import Interval (kWh),01-04-2025 09:00
10307679119,000000000023705340,0.3490,Active Import Interval (kWh),01-04-2025 08:30
10307679119,000000000023705340,0.1630,Active Import Interval (kWh),01-04-2025 08:00
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),01-04-2025 07:30
10307679119,000000000023705340,0.7510,Active Import Interval (kWh),01-04-2025 07:00
10307679119,000000000023705340,1.4050,Active Import Interval (kWh),01-04-2025 06:30
10307679119,000000000023705340,0.1370,Active Import Interval (kWh),01-04-2025 06:00
10307679119,000000000023705340,0.1480,Active Import Interval (kWh),01-04-2025 05:30
10307679119,000000000023705340,0.1130,Active Import Interval (kWh),01-04-2025 05:00
10307679119,000000000023705340,0.1160,Active Import Interval (kWh),01-04-2025 04:30
10307679119,000000000023705340,0.1110,Active Import Interval (kWh),01-04-2025 04:00
10307679119,000000000023705340,0.1290,Active Import Interval (kWh),01-04-2025 03:30
10307679119,000000000023705340,0.1370,Active Import Interval (kWh),01-04-2025 03:00
10307679119,000000000023705340,0.1330,Active Import Interval (kWh),01-04-2025 02:30
10307679119,000000000023705340,0.1630,Active Import Interval (kWh),01-04-2025 02:00
10307679119,000000000023705340,0.1530,Active Import Interval (kWh),01-04-2025 01:30
10307679119,000000000023705340,0.1520,Active Import Interval (kWh),01-04-2025 01:00
10307679119,000000000023705340,0.1110,Active Import Interval (kWh),01-04-2025 00:30
10307679119,000000000023705340,0.6210,Active Import Interval (kWh),01-04-2025 00:00
10307679119,000000000023705340,2.0860,Active Import Interval (kWh),31-03-2025 23:30
10307679119,000000000023705340,0.6170,Active Import Interval (kWh),31-03-2025 23:00
10307679119,000000000023705340,0.7670,Active Import Interval (kWh),31-03-2025 22:30
10307679119,000000000023705340,1.0200,Active Import Interval (kWh),31-03-2025 22:00
10307679119,000000000023705340,0.7800,Active Import Interval (kWh),31-03-2025 21:30
10307679119,000000000023705340,0.6750,Active Import Interval (kWh),31-03-2025 21:00
10307679119,000000000023705340,0.5500,Active Import Interval (kWh),31-03-2025 20:30
10307679119,000000000023705340,0.8960,Active Import Interval (kWh),31-03-2025 20:00
10307679119,000000000023705340,2.0330,Active Import Interval (kWh),31-03-2025 19:30
10307679119,000000000023705340,0.6290,Active Import Interval (kWh),31-03-2025 19:00
10307679119,000000000023705340,0.4230,Active Import Interval (kWh),31-03-2025 18:30
10307679119,000000000023705340,0.4330,Active Import Interval (kWh),31-03-2025 18:00
10307679119,000000000023705340,1.3050,Active Import Interval (kWh),31-03-2025 17:30
10307679119,000000000023705340,1.6830,Active Import Interval (kWh),31-03-2025 17:00
10307679119,000000000023705340,0.2110,Active Import Interval (kWh),31-03-2025 16:30
10307679119,000000000023705340,0.1760,Active Import Interval (kWh),31-03-2025 16:00
10307679119,000000000023705340,0.2060,Active Import Interval (kWh),31-03-2025 15:30
10307679119,000000000023705340,0.1730,Active Import Interval (kWh),31-03-2025 15:00
10307679119,000000000023705340,0.1560,Active Import Interval (kWh),31-03-2025 14:30
10307679119,000000000023705340,0.1650,Active Import Interval (kWh),31-03-2025 14:00
10307679119,000000000023705340,0.2050,Active Import Interval (kWh),31-03-2025 13:30
10307679119,000000000023705340,0.1870,Active Import Interval (kWh),31-03-2025 13:00
10307679119,000000000023705340,0.1750,Active Import Interval (kWh),31-03-2025 12:30
10307679119,000000000023705340,0.1650,Active Import Interval (kWh),31-03-2025 12:00
10307679119,000000000023705340,0.1630,Active Import Interval (kWh),31-03-2025 11:30
10307679119,000000000023705340,0.1700,Active Import Interval (kWh),31-03-2025 11:00
10307679119,000000000023705340,0.4030,Active Import Interval (kWh),31-03-2025 10:30
10307679119,000000000023705340,0.4990,Active Import Interval (kWh),31-03-2025 10:00
10307679119,000000000023705340,0.4000,Active Import Interval (kWh),31-03-2025 09:30
10307679119,000000000023705340,0.1730,Active Import Interval (kWh),31-03-2025 09:00
10307679119,000000000023705340,0.2990,Active Import Interval (kWh),31-03-2025 08:30
10307679119,000000000023705340,0.1870,Active Import Interval (kWh),31-03-2025 08:00
10307679119,000000000023705340,0.0980,Active Import Interval (kWh),31-03-2025 07:30
10307679119,000000000023705340,0.1170,Active Import Interval (kWh),31-03-2025 07:00
10307679119,000000000023705340,1.0990,Active Import Interval (kWh),31-03-2025 06:30
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),31-03-2025 06:00
10307679119,000000000023705340,0.1560,Active Import Interval (kWh),31-03-2025 05:30
10307679119,000000000023705340,0.1420,Active Import Interval (kWh),31-03-2025 05:00
10307679119,000000000023705340,0.1440,Active Import Interval (kWh),31-03-2025 04:30
10307679119,000000000023705340,0.1440,Active Import Interval (kWh),31-03-2025 04:00
10307679119,000000000023705340,0.1450,Active Import Interval (kWh),31-03-2025 03:30
10307679119,000000000023705340,0.1370,Active Import Interval (kWh),31-03-2025 03:00
10307679119,000000000023705340,0.1750,Active Import Interval (kWh),31-03-2025 02:30
10307679119,000000000023705340,0.1210,Active Import Interval (kWh),31-03-2025 02:00
10307679119,000000000023705340,0.1330,Active Import Interval (kWh),31-03-2025 01:30
10307679119,000000000023705340,0.1260,Active Import Interval (kWh),31-03-2025 01:00
10307679119,000000000023705340,0.1510,Active Import Interval (kWh),31-03-2025 00:30
10307679119,000000000023705340,1.4350,Active Import Interval (kWh),31-03-2025 00:00
10307679119,000000000023705340,0.2610,Active Import Interval (kWh),30-03-2025 23:30
10307679119,000000000023705340,0.3080,Active Import Interval (kWh),30-03-2025 23:00
10307679119,000000000023705340,0.2600,Active Import Interval (kWh),30-03-2025 22:30
10307679119,000000000023705340,0.2800,Active Import Interval (kWh),30-03-2025 22:00
10307679119,000000000023705340,0.2980,Active Import Interval (kWh),30-03-2025 21:30
10307679119,000000000023705340,0.2900,Active Import Interval (kWh),30-03-2025 21:00
10307679119,000000000023705340,0.2640,Active Import Interval (kWh),30-03-2025 20:30
10307679119,000000000023705340,0.2620,Active Import Interval (kWh),30-03-2025 20:00
10307679119,000000000023705340,0.2700,Active Import Interval (kWh),30-03-2025 19:30
10307679119,000000000023705340,0.3340,Active Import Interval (kWh),30-03-2025 19:00
10307679119,000000000023705340,0.6030,Active Import Interval (kWh),30-03-2025 18:30
10307679119,000000000023705340,0.4870,Active Import Interval (kWh),30-03-2025 18:00
10307679119,000000000023705340,1.0920,Active Import Interval (kWh),30-03-2025 17:30
10307679119,000000000023705340,1.0650,Active Import Interval (kWh),30-03-2025 17:00
10307679119,000000000023705340,0.4950,Active Import Interval (kWh),30-03-2025 16:30
10307679119,000000000023705340,0.4810,Active Import Interval (kWh),30-03-2025 16:00
10307679119,000000000023705340,0.4360,Active Import Interval (kWh),30-03-2025 15:30
10307679119,000000000023705340,0.6110,Active Import Interval (kWh),30-03-2025 15:00
10307679119,000000000023705340,0.4130,Active Import Interval (kWh),30-03-2025 14:30
10307679119,000000000023705340,0.4360,Active Import Interval (kWh),30-03-2025 14:00
10307679119,000000000023705340,0.5200,Active Import Interval (kWh),30-03-2025 13:30
10307679119,000000000023705340,0.5870,Active Import Interval (kWh),30-03-2025 13:00
10307679119,000000000023705340,0.7910,Active Import Interval (kWh),30-03-2025 12:30
10307679119,000000000023705340,1.2840,Active Import Interval (kWh),30-03-2025 12:00
10307679119,000000000023705340,0.5750,Active Import Interval (kWh),30-03-2025 11:30
10307679119,000000000023705340,0.4660,Active Import Interval (kWh),30-03-2025 11:00
10307679119,000000000023705340,0.8700,Active Import Interval (kWh),30-03-2025 10:30
10307679119,000000000023705340,0.1630,Active Import Interval (kWh),30-03-2025 10:00
10307679119,000000000023705340,0.1460,Active Import Interval (kWh),30-03-2025 09:30
10307679119,000000000023705340,0.2980,Active Import Interval (kWh),30-03-2025 09:00
10307679119,000000000023705340,0.1370,Active Import Interval (kWh),30-03-2025 08:30
10307679119,000000000023705340,0.2810,Active Import Interval (kWh),30-03-2025 08:00
10307679119,000000000023705340,0.3740,Active Import Interval (kWh),30-03-2025 07:30
10307679119,000000000023705340,0.4370,Active Import Interval (kWh),30-03-2025 07:00
10307679119,000000000023705340,0.9010,Active Import Interval (kWh),30-03-2025 06:30
10307679119,000000000023705340,0.4240,Active Import Interval (kWh),30-03-2025 06:00
10307679119,000000000023705340,0.4330,Active Import Interval (kWh),30-03-2025 05:30
10307679119,000000000023705340,0.4380,Active Import Interval (kWh),30-03-2025 05:00
10307679119,000000000023705340,0.3390,Active Import Interval (kWh),30-03-2025 04:30
10307679119,000000000023705340,0.4690,Active Import Interval (kWh),30-03-2025 04:00
10307679119,000000000023705340,0.3820,Active Import Interval (kWh),30-03-2025 03:30
10307679119,000000000023705340,0.4500,Active Import Interval (kWh),30-03-2025 03:00
10307679119,000000000023705340,0.6140,Active Import Interval (kWh),30-03-2025 02:30
10307679119,000000000023705340,0.2150,Active Import Interval (kWh),30-03-2025 02:00
10307679119,000000000023705340,0.4950,Active Import Interval (kWh),30-03-2025 00:30
10307679119,000000000023705340,0.5580,Active Import Interval (kWh),30-03-2025 00:00
10307679119,000000000023705340,0.4990,Active Import Interval (kWh),29-03-2025 23:30
10307679119,000000000023705340,0.6240,Active Import Interval (kWh),29-03-2025 23:00
10307679119,000000000023705340,0.5530,Active Import Interval (kWh),29-03-2025 22:30
